# Kepler Asteroseismic Data
# KASOC Corrected data, by Rasmus Handberg
# Created on 2014-09-07
# KIC:       3457618
# KOI:       0
# Version:   1 (Q0-Q17)
# Unique ID: 7680982
# Periods:   None
# 
# Column 1: Time (truncated barycentric julian date)
# Column 2: Relative flux (ppm)
# Column 3: Flux error (ppm)
#---------------------------
  54955.2146043  -2.2053892033513378e+02   5.8128804279945155e+02
  54955.2350390  -2.6822042627483444e+02   5.8116544126073222e+02
  54955.2554737  -1.7301457202034686e+02   5.8104575880626805e+02
  54955.2759082   1.3871513875263196e+02   5.8093871502619731e+02
  54955.2963429   3.8577241444892604e+02   5.8084313434612932e+02
  54955.3167776   8.3816891682508833e+02   5.8074975092307443e+02
  54955.3372121   1.0033400952005334e+03   5.8065848985054345e+02
  54955.3576468   1.0748264278999109e+03   5.8057203890141523e+02
  54955.3780814   1.0714944531085014e+03   5.8049124006664715e+02
  54955.3985161   9.7098394769945526e+02   5.8041320834425164e+02
  54955.4189506   9.7938014258547310e+02   5.8033589242499113e+02
  54955.4393853   8.1246985471783444e+02   5.8025662858577755e+02
  54955.4598200   8.8740988563507096e+02   5.8017643867040067e+02
  54955.4802545   8.9899627903422538e+02   5.8009387517934704e+02
  54955.5006892   8.8542087395371277e+02   5.8000466373261418e+02
  54955.5211237   8.2694670442151619e+02   5.7989258495135130e+02
  54955.5415584   7.0418881758782527e+02   5.7976307835554542e+02
  54955.5619931   3.8257121936191572e+02   5.7963618805460419e+02
  54955.5824277   2.2019619050661632e+02   5.7951183555968169e+02
  54955.6028623   3.3126553786133604e+02   5.7936034797794321e+02
  54955.6232970   2.4162048250375710e+02   5.7920206162735565e+02
  54955.6437316   3.6980288052657073e+02   5.7904684879813851e+02
  54955.6641661   3.3920937282183593e+02   5.7892336456908220e+02
  54955.6846009   4.0103866445728721e+02   5.7878325242846324e+02
  54955.7050355   5.6967277301245292e+02   5.7866458484872567e+02
  54955.7254700   5.5695149317647190e+02   5.7855744796754470e+02
  54955.7459048   6.7743994912072833e+02   5.7846571234843009e+02
  54955.7663394   7.5817245049458745e+02   5.7838009133560161e+02
  54955.7867739   5.7710776931929604e+02   5.7830952088529466e+02
  54955.8072086   5.3281309173791590e+02   5.7825032075927061e+02
  54955.8276433   4.3290917543314936e+02   5.7819404144445787e+02
  54955.8480779   5.4924825198732208e+02   5.7814046561096950e+02
  54955.8685126   7.2715480804896868e+02   5.7808613729420881e+02
  54955.8889472   9.9261017958784942e+02   5.7802730867155799e+02
  54955.9093818   1.1330645680784901e+03   5.7795489907295860e+02
  54955.9298165   1.4108175148352941e+03   5.7787949841378895e+02
  54955.9502510   1.5105749717927442e+03   5.7779718893787754e+02
  54955.9706857   1.5308672402356560e+03   5.7770814481707487e+02
  54955.9911203   1.5654953535233496e+03   5.7762058476495224e+02
  54956.0115549   1.5632807220467005e+03   5.7753846389424439e+02
  54956.0319896   1.3139474414478602e+03   5.7746956682912855e+02
  54956.0524242   1.2673922401007510e+03   5.7740581258851785e+02
  54956.0728589   1.1026510062444040e+03   5.7733909653498245e+02
  54956.0932934   8.3054683710148674e+02   5.7726958377152789e+02
  54956.1137281   6.6352728240670626e+02   5.7718967388891554e+02
  54956.1341628   5.9431071597249024e+02   5.7710317636991840e+02
  54956.1545973   4.4034443250429155e+02   5.7699467608748148e+02
  54956.1750320   3.9405668167513676e+02   5.7689558239536223e+02
  54956.1954667   4.8555649458381646e+02   5.7679255228172883e+02
  54956.2159012   5.8956116885977576e+02   5.7668890791483011e+02
  54956.2363358   4.5963500393875199e+02   5.7658333919324627e+02
  54956.2567706   5.4898446708495635e+02   5.7647588952347417e+02
  54956.2772051   2.5596934012606098e+02   5.7635793969903432e+02
  54956.2976397                     -Inf                     -Inf
  54956.3180745   3.4848292965805604e+02   5.7614513254312635e+02
  54956.3385090   3.6148120491619193e+02   5.7604401867867682e+02
  54956.3589436   1.9008069323711572e+02   5.7594437023255273e+02
  54956.3793782   1.2495981766291742e+02   5.7584947430761190e+02
  54956.3998130   8.8890223855608852e+01   5.7580418995603623e+02
  54956.4202475   7.7654459261333741e+01   5.7574295685003142e+02
  54956.4406821  -9.5983513214381588e+01   5.7568258922962389e+02
  54956.4611169  -1.1243981439323925e+02   5.7562306887406419e+02
  54956.4815514  -1.8400056311351776e+02   5.7556437807049826e+02
  54956.5019860  -1.4395927350929759e+02   5.7550649959639361e+02
  54956.5224206   1.8489021158529795e+01   5.7545605616450246e+02
  54956.5428553   1.6610723432775032e+02   5.7541965010548142e+02
  54956.5632899   3.2594564925636507e+02   5.7539044647822914e+02
  54956.5837246   2.2809031499271271e+02   5.7536444735240264e+02
  54956.6041592   2.8535260827577957e+02   5.7534158842362569e+02
  54956.6245938   3.1545696700452373e+02   5.7531903326798874e+02
  54956.6450285   2.3765791757179855e+02   5.7529932286371354e+02
  54956.6654630   1.8870496900835752e+02   5.7528401160151304e+02
  54956.6858977   3.4955070345343842e+01   5.7527049969672066e+02
  54956.7063323  -4.7556657525316126e+00   5.7525833046456501e+02
  54956.7267669  -2.9424675157541103e+00   5.7524631774986472e+02
  54956.7472016  -1.5883451517384461e+02   5.7523445855228510e+02
  54956.7676362  -6.8015736888416001e+01   5.7522624098614654e+02
  54956.7880708   1.6687924745051319e+02   5.7523193805278163e+02
  54956.8085054   4.2285579996570453e+02   5.7524038235030059e+02
  54956.8289401   7.0723590571053489e+02   5.7525013736136953e+02
  54956.8493747   8.6491334940985712e+02   5.7525695722530691e+02
  54956.8698093   7.4322225961109825e+02   5.7525659729515314e+02
  54956.8902440   6.3323334341935936e+02   5.7525190881287256e+02
  54956.9106787   3.7988283923229284e+02   5.7525589056299714e+02
  54956.9311132   8.1886637434802623e+01   5.7526116751456698e+02
  54956.9515478  -1.0993062400288522e+02   5.7526358601184620e+02
  54956.9719825  -2.4652171799577349e+02   5.7525377456000751e+02
  54956.9924171  -1.5276001552477769e+02   5.7524091622313517e+02
  54957.0128517  -1.3159290772524201e+02   5.7522262156848706e+02
  54957.0332864   5.8544379658354018e+01   5.7519753213310889e+02
  54957.0537210   1.1578599208661444e+02   5.7516286327158150e+02
  54957.0741556  -1.2567118420236945e+01   5.7512510754886614e+02
  54957.0945902   2.2858740118536502e+01   5.7507451760725189e+02
  54957.1150249   1.7822807857181823e+02   5.7500737655460580e+02
  54957.1354595   2.7719191675878994e+02   5.7493624155936413e+02
  54957.1558941   4.2331361361425127e+02   5.7486001114305645e+02
  54957.1763288   4.6823400387840940e+02   5.7477921531765480e+02
  54957.1967634   6.5968865541998764e+02   5.7470471872249186e+02
  54957.2171980   7.4958565394833704e+02   5.7463813999237095e+02
  54957.2376326   7.5915938035131524e+02   5.7457485467506160e+02
  54957.2580673   9.4545862857464692e+02   5.7451226671662050e+02
  54957.2785019   7.4382914748571943e+02   5.7445036465361454e+02
  54957.2989365   5.0262939347422986e+02   5.7438913727249417e+02
  54957.3193713   1.6957238129089447e+02   5.7432857360282219e+02
  54957.3398058  -2.7476196045539416e+02   5.7426866291072088e+02
  54957.3602404  -5.3701033825370723e+02   5.7420939469252949e+02
  54957.3806750  -8.0902803602245217e+02   5.7415075866866539e+02
  54957.4011097  -1.0976060341371108e+03   5.7409274477768054e+02
  54957.4215443  -1.0566733218562163e+03   5.7403047453143199e+02
  54957.4419789  -1.1328534031832537e+03   5.7399531700121383e+02
  54957.4624137  -1.1937695860732013e+03   5.7392618997344982e+02
  54957.4828482  -1.0366217364115028e+03   5.7385881099861513e+02
  54957.5032828  -8.5101222429695417e+02   5.7379213025149897e+02
  54957.5237174  -6.7083243765475584e+02   5.7372613693476535e+02
  54957.5441521  -6.6137177351410776e+02   5.7365833596754032e+02
  54957.5645867  -6.0771136443504849e+02   5.7358710036175103e+02
  54957.5850212  -6.0833562567630395e+02   5.7351491445491581e+02
  54957.6054560  -7.0135586489483705e+02   5.7344345769865481e+02
  54957.6258906  -5.6554565954669567e+02   5.7337271910074821e+02
  54957.6463252  -4.0968505060623437e+02   5.7330433629140850e+02
  54957.6667598  -2.2697370058166743e+02   5.7327122282871278e+02
  54957.6871945  -1.6918967803858376e+02   5.7320036293336477e+02
  54957.7076291  -1.0601870196835783e+02   5.7313204744586790e+02
  54957.7280637  -2.2495574581338218e+01   5.7306440336365347e+02
  54957.7484984  -3.8413162845252202e+01   5.7299742083725528e+02
  54957.7689330   3.3945185376582643e+01   5.7293018139432786e+02
  54957.7893675   8.9890061496289420e+01   5.7285713488481156e+02
  54957.8098022   1.0523742045287499e+02   5.7278163676466193e+02
  54957.8302369   1.8904410198072873e+02   5.7269116042155508e+02
  54957.8506714   2.9723008329729515e+02   5.7259536063986593e+02
  54957.8711061   3.7703501784824846e+02   5.7249731291231058e+02
  54957.8915407   3.1385518966131622e+02   5.7240218633256291e+02
  54957.9119754   2.2717323919718700e+02   5.7231001808904750e+02
  54957.9324099   3.7600360904321838e+02   5.7222823326540265e+02
  54957.9528446   3.4238726539159711e+02   5.7214721100421605e+02
  54957.9732793   5.1788674987385264e+02   5.7205750902547527e+02
  54957.9937138   2.1839484881280845e+02   5.7196661079115745e+02
  54958.0141485   1.9632254675405747e+02   5.7187366806910484e+02
  54958.0345830   1.6858629979821239e+02   5.7178157608135018e+02
  54958.0550177   1.9441919313134548e+02   5.7169032320054532e+02
  54958.0754523   2.9050228428362243e+02   5.7160273915562527e+02
  54958.0958870   2.7208900987440995e+02   5.7152289527332857e+02
  54958.1163216   3.5116194219142471e+01   5.7145848349661128e+02
  54958.1367562   7.6835158473231857e+01   5.7140099883519679e+02
  54958.1571909  -1.2805456510711633e+02   5.7134739294602105e+02
  54958.1776254  -3.4176237406757792e+01   5.7129091076741543e+02
  54958.1980601  -9.5471900026788958e+00   5.7122986385424190e+02
  54958.2184947   1.3692039897605923e+02   5.7116935361722801e+02
  54958.2389293   2.1288542812780696e+02   5.7110937301029753e+02
  54958.2593640   2.5798088209660898e+02   5.7105657815585664e+02
  54958.2797986   2.8096281927103564e+02   5.7100424139125903e+02
  54958.3002332   3.1540455226308774e+02   5.7095235678013523e+02
  54958.3206678   1.0911594172013928e+02   5.7090413158759429e+02
  54958.3411025   1.2317925713811739e+02   5.7085631945880107e+02
  54958.3615370   1.2518106790704309e+01   5.7080891510935771e+02
  54958.3819717   2.3791878205337014e+01   5.7075874117647766e+02
  54958.4024064  -1.1039972207382843e+02   5.7073381366109561e+02
  54958.4228410  -1.5820749235773147e+02   5.7073381366109561e+02
  54958.4432756  -2.6881570690884257e+02   5.7073381366109561e+02
  54958.4637102  -2.9926810066138734e+02   5.7073381366109561e+02
  54958.4841449  -2.5338013785436431e+02   5.7073381366109561e+02
  54958.5045794  -1.9864622386844832e+02   5.7073381366109561e+02
  54958.5250141   5.5128447252084101e+01   5.7073381366109561e+02
  54958.5454488   6.3137153391235046e+01   5.7073381366109561e+02
  54958.5658833   1.1326192194816009e+02   5.7073381366109561e+02
  54958.5863180   2.1897390001557326e+02   5.7073381366109561e+02
  54958.6067526   2.6177390040804659e+02   5.7073381366109561e+02
  54958.6271872   2.4126678034619431e+02   5.7073381366109561e+02
  54958.6476219   1.6241054628896023e+02   5.7073381366109561e+02
  54958.6680565   4.7347006762121779e+01   5.7073381366109561e+02
  54958.6884912  -3.1146404765425295e+01   5.7073381366109561e+02
  54958.7089258  -7.8937198453421502e+01   5.7073381366109561e+02
  54958.7293604   1.0286722842645091e+02   5.7073381366109561e+02
  54958.7497950   1.5380606313120103e+02   5.7073381366109561e+02
  54958.7702297   7.5633758637394521e+01   5.7073381366109561e+02
  54958.7906642   1.0443803540538532e+02   5.7073381366109561e+02
  54958.8110989   2.3915400572516177e+02   5.7073381366109561e+02
  54958.8315336   4.0794138519517628e+02   5.7073381366109561e+02
  54958.8519681   6.2831095552740021e+02   5.7073381366109561e+02
  54958.8724027   7.0839957738400017e+02   5.7073381366109561e+02
  54958.8928374   8.2229835157554555e+02   5.7073381366109561e+02
  54958.9132720   8.5551336418476785e+02   5.7073381366109561e+02
  54958.9337066   9.4060986173150059e+02   5.7073381366109561e+02
  54958.9541413   8.0092516761998138e+02   5.7073381366109561e+02
  54958.9745760   7.3217966610483745e+02   5.7073381366109561e+02
  54958.9950105   5.9112099251623636e+02   5.7073381366109561e+02
  54959.0154451   1.8957824201049078e+02   5.7073381366109561e+02
  54959.0358797   4.4054441778795805e+01   5.7079206945559042e+02
  54959.0563144  -4.3101358192521033e+00   5.7084623838911477e+02
  54959.0767490  -6.3899414663226572e+01   5.7089995402612431e+02
  54959.0971835   3.3141081586141041e+01   5.7095322203282547e+02
  54959.1176183   1.9787868096043937e+02   5.7100604798137965e+02
  54959.1380529   1.0800561878165915e+02   5.7105843735184658e+02
  54959.1584875  -5.5459556663861598e+01   5.7111391883170074e+02
  54959.1789221  -7.6184695480319135e+01   5.7117022065388323e+02
  54959.1993568  -2.7332005947544593e+02   5.7122606286935411e+02
  54959.2197914  -8.6635874185558848e+01   5.7128145108307308e+02
  54959.2402259   1.6903626064523891e+02   5.7133387156641493e+02
  54959.2606607                     -Inf                     -Inf
  54959.2810953   5.8431611298326300e+02   5.7144244740479110e+02
  54959.3015298   4.7278429489638893e+02   5.7149608386894886e+02
  54959.3219644   2.3912649808033314e+02   5.7154929295092222e+02
  54959.3423992   1.6794635869321615e+02   5.7160207973859406e+02
  54959.3628337   7.2193415316057497e+01   5.7165444923940697e+02
  54959.3832683   9.9002631144262665e+01   5.7170288366386376e+02
  54959.4037030   2.6256613819031213e+02   5.7174475937732041e+02
  54959.4241377   3.0402115720717939e+02   5.7177609440474816e+02
  54959.4445722   2.1833915933777703e+02   5.7181135676434167e+02
  54959.4650068   1.3663446647238510e+02   5.7185414943559954e+02
  54959.4854415   4.5669936494796559e+01   5.7189661166151961e+02
  54959.5058761   7.3943885350313820e+01   5.7194299697455779e+02
  54959.5263107   1.1210515582771308e+02   5.7199548119410974e+02
  54959.5467452   1.2605781442198705e+02   5.7205492516387608e+02
  54959.5671800   2.7992938451371072e+02   5.7211482054759870e+02
  54959.5876146   2.9541028967061675e+02   5.7217849609192967e+02
  54959.6080492   3.1703071815170068e+02   5.7225912488616575e+02
  54959.6284838   3.7275486442700515e+02   5.7234405474011987e+02
  54959.6489185   5.0808354307552150e+02   5.7242868506009552e+02
  54959.6693531   5.7325118677398200e+02   5.7251268381051921e+02
  54959.6897876   6.6126669861543701e+02   5.7259538975138071e+02
  54959.7102223   4.2654179777712466e+02   5.7266914549118337e+02
  54959.7306570   2.5245324130107605e+02   5.7273671205363246e+02
  54959.7510915   3.2202700865302523e+02   5.7280378180312243e+02
  54959.7715262   2.7396353407427296e+02   5.7286026139553439e+02
  54959.7919608   1.1984892411076586e+02   5.7291394584764146e+02
  54959.8123954   1.6895698345509302e+02   5.7296516967071170e+02
  54959.8328300   2.1924270492634790e+02   5.7300612166298924e+02
  54959.8532647   1.3789041360112719e+02   5.7303996667718536e+02
  54959.8736992   2.3651191673423887e+02   5.7306016070697626e+02
  54959.8941339   4.0577012324782834e+02   5.7307196663554419e+02
  54959.9145686   3.7926055019688044e+02   5.7307731436266863e+02
  54959.9350032   5.7927093765619554e+02   5.7307750986164569e+02
  54959.9554377   5.6212871105287832e+02   5.7307710860461191e+02
  54959.9758724   4.1106122800327330e+02   5.7307671018331689e+02
  54959.9963071   4.7260179344954520e+02   5.7307631456780564e+02
  54960.0167417   4.2784751899360708e+02   5.7307592172854368e+02
  54960.0371762   3.6196074604211151e+02   5.7307553163640932e+02
  54960.0576110   4.3592712351747662e+02   5.7307294409419296e+02
  54960.0780456   3.8662422533919380e+02   5.7307037452101974e+02
  54960.0984801   5.1702229769445830e+02   5.7306782273035992e+02
  54960.1189147   5.4718073155979323e+02   5.7306528853825625e+02
  54960.1393495   6.6127028511520075e+02   5.7306277176328047e+02
  54960.1597841   6.3286206147505914e+02   5.7306027222648959e+02
  54960.1802186   4.9647487000359371e+02   5.7305778975138310e+02
  54960.2006533   4.0213804991551251e+02   5.7305532416386245e+02
  54960.2210880   4.0900679682787097e+02   5.7305287529218947e+02
  54960.2415225   3.1623973412631125e+02   5.7304908598936663e+02
  54960.2619571   4.0373516930403139e+02   5.7304396979510273e+02
  54960.2823918   4.7936972010531599e+02   5.7303888793771307e+02
  54960.3028264   4.5135685170372142e+02   5.7303188454272583e+02
  54960.3232610   2.9570420066793446e+02   5.7301928433552064e+02
  54960.3436957   3.0687542464136186e+02   5.7300356411703319e+02
  54960.3641302   3.9682863123946532e+02   5.7297540038554996e+02
  54960.3845649   6.5287357062326907e+02   5.7294009250226998e+02
  54960.4049995   7.2625956354177572e+02   5.7290013185159899e+02
  54960.4254341   9.1280174559882357e+02   5.7285930061386568e+02
  54960.4458687   1.0275404558441892e+03   5.7281736119274331e+02
  54960.4663033   1.1252063994842133e+03   5.7279480914172109e+02
  54960.4867381   1.2093435840565548e+03   5.7274140730715999e+02
  54960.5071726   1.2187225028807979e+03   5.7269436342423512e+02
  54960.5276072   9.0176461534241525e+02   5.7265343119265583e+02
  54960.5480417   6.5881381730537032e+02   5.7261419519398930e+02
  54960.5684765   5.7049442242118607e+02   5.7257521111184724e+02
  54960.5889111   2.4822392285495098e+02   5.7253505311709068e+02
  54960.6093457   1.2819863103530338e+02   5.7248941776241054e+02
  54960.6297803   1.2947372501015408e+01   5.7243411748788685e+02
  54960.6502150  -2.1672713350617823e+02   5.7237247426356043e+02
  54960.6706496  -2.0580077232768002e+02   5.7230982144679115e+02
  54960.6910841  -1.2358349099228505e+02   5.7224895800983404e+02
  54960.7115188  -1.0765754186137232e+02   5.7219510721992788e+02
  54960.7319535   4.4141339547110192e+01   5.7214899979493157e+02
  54960.7523880   4.3319620583814890e+02   5.7210318009177604e+02
  54960.7728226   4.8566145648498707e+02   5.7205595018472206e+02
  54960.7932573   6.1047872926422997e+02   5.7200732319194515e+02
  54960.8136918   7.1901169098698142e+02   5.7195899682972652e+02
  54960.8341265   5.7129759035823292e+02   5.7191096831873870e+02
  54960.8545612   3.3854589129855839e+02   5.7186323491380915e+02
  54960.8749957   3.0552778306391917e+02   5.7181188497969254e+02
  54960.8954303   2.7361854201712890e+02   5.7175440038498471e+02
  54960.9158650   2.8012053360715328e+02   5.7169475551085736e+02
  54960.9362996   2.0592838128052904e+00   5.7163368884869988e+02
  54960.9567342   1.1605709254403074e+02   5.7156944379166237e+02
  54960.9771688   3.0713110603874938e+01   5.7150363805213067e+02
  54960.9976036  -1.4683459814213151e+02   5.7143822813659619e+02
  54961.0180381  -2.6901297691328540e+02   5.7136919224007795e+02
  54961.0384727  -4.7140802565959206e+02   5.7129797204145791e+02
  54961.0589072  -5.4837877431890286e+02   5.7122185733682761e+02
  54961.0793419  -6.0236723815831897e+02   5.7114619502271512e+02
  54961.0997766  -7.5472898970851963e+02   5.7107259513493148e+02
  54961.1202112  -6.1730958552219658e+02   5.7100518963309764e+02
  54961.1406458  -4.0909487573470574e+02   5.7093822462999128e+02
  54961.1610804  -4.2624540927715947e+02   5.7087165296023636e+02
  54961.1815151  -2.6940901839545006e+02   5.7080334954249531e+02
  54961.2019496  -3.3194620900800498e+02   5.7073015414690224e+02
  54961.2223843  -2.1222870668713423e+02   5.7065360501481553e+02
  54961.2428189  -2.2610770499720269e+02   5.7057451928176749e+02
  54961.2632534  -2.9978433810484705e+02   5.7049589135325232e+02
  54961.2836882  -4.2538030561833915e+02   5.7041663988582354e+02
  54961.3041228  -5.6314619129016478e+02   5.7033344666582479e+02
  54961.3245573  -6.5702739449535750e+02   5.7024105039607787e+02
  54961.3449920                     -Inf                     -Inf
  54961.3654267  -8.4517462174349407e+02   5.7005358977114463e+02
  54961.3858613  -1.0057433242529612e+03   5.6996924119182802e+02
  54961.4062959  -9.6612908977455891e+02   5.6988537118601118e+02
  54961.4267305  -1.1220766743392785e+03   5.6980197569224981e+02
  54961.4471651  -8.4179119173244385e+02   5.6971264246507565e+02
  54961.4675998  -8.3205156949406330e+02   5.6961962182549462e+02
  54961.4880343  -6.0520242793726811e+02   5.6952712304083411e+02
  54961.5084690  -3.7816658173739359e+02   5.6943514173189192e+02
  54961.5289036  -4.9510752976866803e+02   5.6934366383472252e+02
  54961.5493381  -5.7023245072984616e+02   5.6925263051480351e+02
  54961.5697729  -6.6860272550672835e+02   5.6916210223410735e+02
  54961.5902075  -6.8107179473653196e+02   5.6907207480143700e+02
  54961.6106420  -6.5972320315532681e+02   5.6898257116256855e+02
  54961.6310766  -8.5829055029695849e+02   5.6889355997838425e+02
  54961.6515114  -1.1850686950138911e+03   5.6880503719575938e+02
  54961.6719460  -1.1259145896612699e+03   5.6871662631398249e+02
  54961.6923805  -1.0643909398216911e+03   5.6862625464220878e+02
  54961.7128152  -9.6454012936542097e+02   5.6853226228979020e+02
  54961.7332498  -6.5163085547281787e+02   5.6843488488032870e+02
  54961.7536844  -5.1805812731642311e+02   5.6833251011019286e+02
  54961.7741190  -4.0882476751924469e+02   5.6821797793083738e+02
  54961.7945537                     -Inf                     -Inf
  54961.8149882  -5.4344866452438191e+02   5.6797784609743553e+02
  54961.8354228  -3.5325277140307867e+02   5.6785824890641106e+02
  54961.8558575  -3.8874320987336563e+02   5.6773929041867655e+02
  54961.8762921  -6.1897874097349700e+02   5.6762396469205032e+02
  54961.8967267  -5.1221100320664186e+02   5.6751996920039983e+02
  54961.9171613  -5.7429500144279280e+02   5.6742218301534092e+02
  54961.9375959  -7.5203248635447028e+02   5.6731532526699493e+02
  54961.9580306  -6.8356270035851981e+02   5.6725866161572401e+02
  54961.9784652  -8.0860758521383855e+02   5.6714188421127244e+02
  54961.9988997  -6.3644701251430740e+02   5.6702571981156859e+02
  54962.0193344  -3.4634272087263884e+02   5.6691016360243918e+02
  54962.0397690  -1.3101865229381281e+02   5.6679113444938616e+02
  54962.0602036   7.4788246382517798e+01   5.6666807763936458e+02
  54962.0806383   1.5948848835578565e+02   5.6654526201018223e+02
  54962.1010729   4.0273400504275969e+01   5.6642251582708559e+02
  54962.1215075  -4.6559456741368521e+01   5.6629918220238301e+02
  54962.1419420  -3.7566692973056703e+00   5.6617459053043422e+02
  54962.1623768  -1.6630277677986970e+02   5.6604844603033553e+02
  54962.1828114  -9.4636518534141345e+01   5.6592104555463982e+02
